bodyPart,equipment,gifUrl,id,name,target,secondaryMuscles,instructions
upper arms,cable,https://v2.exercisedb.io/image/GlUJrWgnCJqOJO,2406,cable reverse grip triceps pushdown (sz-bar) (with arm blaster),triceps,['forearms'],"['Attach a straight bar to the cable machine at the highest setting.', 'Stand facing the cable machine with your feet shoulder-width apart.', 'Grasp the bar with an underhand grip, palms facing up, and your hands shoulder-width apart.', 'Keep your elbows close to your sides and your upper arms stationary throughout the exercise.', 'Engage your triceps and slowly push the bar down until your arms are fully extended.', 'Pause for a moment at the bottom, then slowly return the bar to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,barbell,https://v2.exercisedb.io/image/JF5qgbbNQgwRyl,2407,barbell biceps curl (with arm blaster),biceps,['forearms'],"['Stand up straight with your feet shoulder-width apart and hold a barbell with an underhand grip, palms facing up.', 'Place your upper arms against the arm blaster, keeping your elbows close to your torso.', 'Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps.', 'Continue to raise the barbell until your biceps are fully contracted and the bar is at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Inhale and slowly begin to lower the barbell back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,barbell,https://v2.exercisedb.io/image/RruF3Q3kkHppfX,2414,barbell standing concentration curl,biceps,['forearms'],"['Stand with your feet shoulder-width apart and hold a barbell in one hand, palm facing up.', 'Rest your opposite hand on your thigh for support.', 'Keeping your upper arm stationary, exhale and curl the weight up towards your shoulder.', 'Pause for a moment at the top, squeezing your biceps.', 'Inhale and slowly lower the weight back down to the starting position.', 'Repeat for the desired number of repetitions, then switch arms.']"
waist,body weight,https://v2.exercisedb.io/image/uiGLGltXT6aMVQ,2429,frog crunch,abs,['hip flexors'],"['Lie flat on your back with your knees bent and feet flat on the ground.', 'Place your hands behind your head with your elbows pointing outwards.', 'Engaging your abs, lift your upper body off the ground, curling forward until your torso is at a 45-degree angle.', 'Pause for a moment at the top, then slowly lower your upper body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,ez barbell,https://v2.exercisedb.io/image/VZsWzEYh-bAHro,2432,ez-bar close-grip bench press,triceps,"['chest', 'shoulders']","['Lie flat on a bench with your feet flat on the ground and your back pressed against the bench.', 'Grasp the ez barbell with a close grip, hands shoulder-width apart, palms facing forward.', 'Lift the barbell off the rack and hold it directly above your chest with your arms fully extended.', 'Slowly lower the barbell towards your chest, keeping your elbows close to your body.', 'Pause for a moment when the barbell touches your chest.', 'Push the barbell back up to the starting position, fully extending your arms.', 'Repeat for the desired number of repetitions.']"
upper legs,tire,https://v2.exercisedb.io/image/CgFKjFdsMp3M4i,2459,tire flip,glutes,"['hamstrings', 'quadriceps', 'core']","['Stand with your feet shoulder-width apart, facing the tire.', 'Bend your knees and hinge at the hips, lowering into a squat position.', 'Reach down and grab the bottom edge of the tire with both hands, fingers facing towards you.', 'Engage your glutes and leg muscles, and explosively drive through your legs to lift the tire off the ground.', 'As the tire flips over, use your upper body strength to guide it and maintain control.', 'Once the tire is fully flipped, quickly step back and reset your stance.', 'Repeat for the desired number of repetitions.']"
chest,body weight,https://v2.exercisedb.io/image/HZDUmXTYPGEgCJ,2462,chest dip on straight bar,pectorals,"['triceps', 'shoulders']","['Grab the parallel bars with your palms facing down and your arms fully extended.', 'Bend your knees and cross your ankles.', 'Lower your body by bending your arms until your shoulders are below your elbows.', 'Push yourself back up to the starting position by straightening your arms.', 'Repeat for the desired number of repetitions.']"
back,cable,https://v2.exercisedb.io/image/Hb57XN9IyWkJA8,2464,cable thibaudeau kayak row,lats,"['biceps', 'rhomboids', 'rear deltoids']","['Attach a cable handle to a low pulley and sit facing the machine with your feet flat on the floor.', 'Grasp the handle with your right hand and extend your arm fully, keeping a slight bend in your elbow.', 'Lean forward from your hips, keeping your back straight and your abs engaged.', 'Pull the handle towards your torso by retracting your shoulder blade and bending your elbow, keeping your arm close to your body.', 'Squeeze your back muscles at the top of the movement, then slowly return to the starting position.', 'Repeat for the desired number of repetitions, then switch sides and perform with your left arm.']"
waist,body weight,https://v2.exercisedb.io/image/pLXv33T9A7azo9,2466,bridge - mountain climber (cross body),abs,"['glutes', 'quadriceps', 'hamstrings', 'shoulders', 'triceps']","['Start in a high plank position with your hands directly under your shoulders and your body in a straight line.', 'Engage your core and lift your right foot off the ground, bringing your right knee towards your left elbow.', 'Return your right foot to the starting position and repeat the movement with your left foot towards your right elbow.', 'Continue alternating sides, moving at a controlled pace.', 'Keep your hips level and avoid lifting your hips too high or sagging them too low.', 'Maintain a steady breathing pattern throughout the exercise.', 'Repeat for the desired number of repetitions.']"
shoulders,dumbbell,https://v2.exercisedb.io/image/J1ez-QWS5w101I,2470,dumbbell lying on floor rear delt raise,delts,"['trapezius', 'rhomboids']","['Lie face down on the floor with a dumbbell in each hand, palms facing each other.', 'Extend your arms straight out in front of you, keeping a slight bend in your elbows.', 'Engaging your shoulder muscles, lift your arms up and out to the sides, squeezing your shoulder blades together.', 'Pause for a moment at the top, then slowly lower your arms back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/xRSwJERTx8XUbc,2567,seated piriformis stretch,glutes,['hamstrings'],"['Sit on the ground with your legs extended in front of you.', 'Bend your right knee and place your right foot on the outside of your left knee.', 'Place your left elbow on the outside of your right knee and gently twist your torso to the right.', 'Hold the stretch for 20-30 seconds, then switch sides and repeat.']"
upper legs,body weight,https://v2.exercisedb.io/image/cO8zI4JntgHYDF,2571,rocking frog stretch,glutes,"['hamstrings', 'quadriceps']","['Start by kneeling on the ground with your knees hip-width apart.', 'Place your hands on the ground in front of you for support.', 'Slowly lean forward, shifting your weight onto your hands and extending your legs behind you.', 'Keep your back straight and engage your glutes as you push your hips back and up towards the ceiling.', 'Hold this position for a few seconds, feeling a stretch in your glutes.', 'Slowly return to the starting position by bending your knees and lowering your hips back down.', 'Repeat for the desired number of repetitions.']"
upper legs,leverage machine,https://v2.exercisedb.io/image/v8lkNwV57jGgp5,2611,lever horizontal one leg press,glutes,"['quadriceps', 'hamstrings', 'calves']","['Adjust the seat of the machine so that your knees are at a 90-degree angle when your feet are on the footplate.', 'Sit on the machine with your back against the backrest and your feet shoulder-width apart on the footplate.', 'Place your hands on the handles or sides of the machine for stability.', 'Push the footplate away from your body by extending your leg, keeping your back against the backrest.', 'Pause for a moment at the fully extended position, then slowly bend your leg to return to the starting position.', 'Repeat for the desired number of repetitions, then switch legs.']"
cardio,rope,https://v2.exercisedb.io/image/fgv4gwR3SvnnPF,2612,jump rope,cardiovascular system,"['calves', 'quadriceps', 'hamstrings', 'glutes']","['Hold the handles of the jump rope with your hands, palms facing inward.', 'Stand with your feet shoulder-width apart and knees slightly bent.', 'Swing the rope over your head and jump over it as it comes towards your feet.', 'Land softly on the balls of your feet and repeat the jump as the rope comes around again.', 'Continue jumping for the desired duration or number of repetitions.']"
